remote_id,name,url,address,latitude,longitude
298905,Cornell Lab of Ornithology,https://events.visitithaca.com/cornell_lab_of_ornithology,"159 SAPSUCKER WOODS RD. ITHACA, NY 14850",42.479981,-76.451126
298907,CSMA,https://events.visitithaca.com/csma,"330 EAST STATE STREET ITHACA, NY 14850",42.439775,-76.494495
298908,Dillingham Center,https://events.visitithaca.com/dillingham_center,"ITHACA COLLEGE 953 DANBY RD. ITHACA, NY 14850",42.417619,-76.502456
269395,Downtown Ithaca,https://events.visitithaca.com/downtown_ithaca_967,"171 East State Street, Ithaca, 14850",42.439332,-76.496966
337560,Finger Lakes Cider House,https://events.visitithaca.com/finger_lakes_cider_house_409,"4017 Hickok Road, Interlaken, NY 14847",42.606503,-76.701402
298912,Ford Hall,https://events.visitithaca.com/ford_hall_454,"ITHACA COLLEGE, ITHACA, NY 14850",42.438961,-76.479905
298913,Handwerker Gallery,https://events.visitithaca.com/handwerker_gallery,"ITHACA COLLEGE CAROLINE WERNER GANNETT CENTER, 953 DANBY ROAD, ITHACA, NY 14850",42.419933,-76.496946
298914,Handwork Cooperative,https://events.visitithaca.com/handwork_cooperative,"102 WEST STATE STREET, ITHACA COMMONS ITHACA NEW YORK, 14850",42.415106,-76.534264
298915,Hangar Theatre,https://events.visitithaca.com/hangar_theatre,"801 TAUGHANNOCK BLVD ITHACA, NY 14850",42.455343,-76.517319
298916,Herbert F. Johnson Museum of Art,https://events.visitithaca.com/herbert_f_johnson_museum_of_art,"114 CENTRAL AVE ITHACA, NY 14853",42.450717,-76.486202
298917,Hockett Family Recital Hall,https://events.visitithaca.com/hockett_family_recital_hall,"ITHACA COLLEGE 953 DANBY RD. ITHACA, NY 14850",42.417619,-76.502456
337779,Hopshire Farm & Brewery,https://events.visitithaca.com/hopshire_farm_brewery_928,"1771 Dryden Rd Freeville, New York",42.480654,-76.368133
369921,Ithaca Children's Garden,https://events.visitithaca.com/ithaca_childrens_garden_38," Cass Park Access Rd, Ithaca, NY 14850",42.451977,-76.513317
334610,Ithaca Commons,https://events.visitithaca.com/ithaca_commons_477,"202 East State Street Ithaca, NY 14850",42.439805,-76.496502
298919,Ithaca Farmers Market,https://events.visitithaca.com/ithaca_farmers_market_282,"STEAMBOAT LANDING, ITHACA, NY 14850",42.443961,-76.501881
329456,K-HOUSE Karaoke Lounge & Suites ,https://events.visitithaca.com/k-house_karaoke_lounge_suites_938,"15 Catherwood Rd. Ithaca, NY 14850",42.484461,-76.487659
298921,Kitchen Theatre,https://events.visitithaca.com/kitchen_theatre,"417 WEST STATE ST ITHACA, NY 14850-4351",42.439086,-76.504776
342665,La Tourelle,https://events.visitithaca.com/la_tourelle_289,"1150 Danby Road (96B), Ithaca, NY 14850",42.401806,-76.502908
334629,Lifelong,https://events.visitithaca.com/lifelong_840,"119 W. Court St. Ithaca, NY 14850",42.442109,-76.500268
334621,Lincoln Hall,https://events.visitithaca.com/lincoln_hall_219,"256 East Ave. 101 Lincoln Hall, Cornell University, Ithaca, NY 14853",42.446705,-76.483058
337552,Lot 10,https://events.visitithaca.com/lot_10_74,"106 S. CAYUGA STREET ITHACA, NY 14850",42.43913,-76.499254
337555,Maxie's Supper Club,https://events.visitithaca.com/maxies_supper_club_22,"635 West State Street, Ithaca NY 14850",42.438986,-76.510226
329055,MIX Social Dining,https://events.visitithaca.com/1476127221_350,"205 Elmira Road Ithaca, NY 14850",42.430403,-76.502979
356434,Monk's on the Commons,https://events.visitithaca.com/monks_on_the_commons_424,"120 S Aurora St, Ithaca, NY 14850",42.43901,-76.495633
364413,Moonies Bar & Nightclub,https://events.visitithaca.com/moonies_bar_nightclub_783,114 East State St.,40.220143,-74.763803
298922,Museum of the Earth,https://events.visitithaca.com/museum_of_the_earth_254,"1259 TRUMANSBURG ROAD ITHACA, NY 14850",42.466468,-76.535925
298923,Risley Theater,https://events.visitithaca.com/risley_theater,"302 RISLEY HALL CORNELL UNIVERSITY ITHACA, NY",42.43524,-76.479184
337668,Sacred Root Kava Lounge & Tea Bar,https://events.visitithaca.com/sacred_root_kava_lounge_tea_bar_996,"103 South Geneva Street Ithaca, NY 14850",42.439332,-76.500713
334618,Sage Chapel,https://events.visitithaca.com/sage_chapel_614,"147 Tower Rd. Ithaca, NY 14850",42.447224,-76.484492
298924,Schwartz Performing Arts Center,https://events.visitithaca.com/schwartz_performing_arts_center,"430 COLLEGE AVENUE, ITHACA, NY 14850",42.442433,-76.485927
327679,Sciencenter,https://events.visitithaca.com/sciencenter_18,"601 1st St. Ithaca, NY 14850",42.450043,-76.504245
328954,Southworth Library,https://events.visitithaca.com/southworth_library_825,"24 West Main St. Dryden, NY 13053",42.490924,-76.299024
298928,State Of The Art Gallery,https://events.visitithaca.com/state_of_the_art_gallery,"120 WEST STATE STREET ITHACA, NEW YORK",42.439775,-76.499903
298929,State Theatre of Ithaca,https://events.visitithaca.com/state_theatre_of_ithaca,"107 W STATE ST. ITHACA, NY 14850",42.439263,-76.499602
298930,Stewart Park,https://events.visitithaca.com/stewart_park_966,"GARDNER PKWY ITHACA, NY 14850",42.462157,-76.500448
329050,Sunrise Yoga Center,https://events.visitithaca.com/sunrise_yoga_center_724,"119 South Cayuga St. Ithaca NY, 14850",42.43885,-76.498919
334627,Taughannock Falls State Park,https://events.visitithaca.com/taughannock_falls_state_park_25,"1740 Taughannock Blvd. Trumansburg, NY 14886",42.538885,-76.590876
298931,Temple Beth El,https://events.visitithaca.com/temple_beth_el,"402 NORTH TIOGA STREET ITHACA, NY 14850-4292",42.442888,-76.497408
334637,The Common Spot,https://events.visitithaca.com/the_common_spot_808,"126¾ The Commons, Ithaca, NY 14850",42.439588,-76.497449
334639,The CRS Barn Studio,https://events.visitithaca.com/the_crs_barn_studio_530,"2622 N. Triphammer Road, Ithaca, NY 14850",42.503996,-76.491114
334624,The Dock,https://events.visitithaca.com/the_dock_925,"415 Taughannock Blvd., Ithaca, NY, 14850, United States",42.45198,-76.51333
298932,The Haunt,https://events.visitithaca.com/the_haunt,"702 WILLOW AVE ITHACA, NY 14850-3215",42.451451,-76.505149
298933,The History Center in Tompkins County,https://events.visitithaca.com/the_history_center_in_tompkins_county,"110 North Tioga Street, Ithaca, NY 14850",42.440031,-76.497244
351605,The Rhine House,https://events.visitithaca.com/the_rhine_house_849,"632 W Seneca St Ithaca, New York 14850",42.440278,-76.510306
746706,Tompkins Center for History & Culture,https://events.visitithaca.com/tompkins_center_for_history_culture_437,The Commons,47.732373,-122.142076
298934,Tompkins County Chamber of Commerce,https://events.visitithaca.com/tompkins_county_chamber_of_commerce,"904 EAST SHORE DRIVE, ITHACA, NY 14850",42.464306,-76.500028
298935,Tompkins County Public Library,https://events.visitithaca.com/tompkins_county_public_library_508,"101 EAST GREEN STREET ITHACA, NY 14850",42.438182,-76.498283
334655,Treleaven Winery,https://events.visitithaca.com/treleaven_200,"658 Lake Road King Ferry, NY 13081",42.650342,-76.634433
298936,Unitarian Church of Ithaca,https://events.visitithaca.com/unitarian_church_of_ithaca,"306 NORTH AURORA STREET ITHACA, NY 14850-4202",42.441643,-76.496043
334640,Varick Winery & Vineyard,https://events.visitithaca.com/varick_winery_vineyard_46,"5102 Route 89, Romulus, New York ",42.781282,-76.773879
298938,Willard Straight Theatre,https://events.visitithaca.com/willard_straight_theatre_381,"104 WILLARD STRAIGHT HALL, ITHACA, NY 14850",42.449736,-76.492083
